"user","timestamp","x","y","z"
"Ben.Davis@test.com","1655564119396","-1.0","-1.0","-1.0"
"Ben.Davis@test.com","1655564209780","1.0","-1.0","-1.0"
"Ben.Davis@test.com","1655564130694","-1.0","-1.0","-1.0"
"Ben.Davis@test.com","1655564217312","-1.0","-1.0","-1.0"
"Ben.Davis@test.com","1655564217312","-1.0","1.0","-1.0"
"Ben.Davis@test.com","1655564157056","1.0","-1.0","-1.0"
"Ben.Davis@test.com","1655564202248","-1.0","1.0","-1.0"
"Bobby.Khatib@test.com","1655563979586","1.0","-1.0","-1.0"
"Bobby.Khatib@test.com","1655564013576","-1.0","-1.0","-1.0"
"Bobby.Khatib@test.com","1655563968256","-1.0","-1.0","-1.0"
"Bobby.Khatib@test.com","1655563950128","1.0","1.0","-1.0"
"Christina.Clayton@test.com","1655564439447","-1.0","-1.0","-1.0"
"Christina.Clayton@test.com","1655564468773","1.0","1.0","-1.0"
"Christina.Clayton@test.com","1655564474105","1.0","-1.0","-1.0"
"Christina.Clayton@test.com","1655564511429","-1.0","-1.0","-1.0"
"Christina.Clayton@test.com","1655564495433","-1.0","-1.0","-1.0"
"Dan.Huey@test.com","1655564423330","1.0","-1.0","-1.0"
"Dan.Huey@test.com","1655564410000","1.0","1.0","-1.0"
"Danny.Fibonnaci@test.com","1655564477649","-1.0","-1.0","-1.0"
"Danny.Fibonnaci@test.com","1655564403858","1.0","1.0","-1.0"
"Danny.Fibonnaci@test.com","1655564455785","-1.0","1.0","-1.0"
"Danny.Fibonnaci@test.com","1655564480382","-1.0","1.0","-1.0"
"Danny.Sanchez@test.com","1655564414896","-1.0","-1.0","-1.0"
"Danny.Sanchez@test.com","1655564437024","1.0","-1.0","-1.0"
"Danny.Sanchez@test.com","1655564439790","1.0","1.0","-1.0"
"Danny.Sanchez@test.com","1655564395534","-1.0","-1.0","-1.0"
"Danny.Sanchez@test.com","1655564461918","1.0","-1.0","-1.0"
"Danny.Sanchez@test.com","1655564390002","1.0","-1.0","-1.0"
"Jerry.Jones@test.com","1655564491622","-1.0","-1.0","-1.0"
"Jerry.Jones@test.com","1655564473028","1.0","1.0","-1.0"
"Jerry.Jones@test.com","1655564466830","-1.0","1.0","-1.0"
"Jerry.Jones@test.com","1655564485424","-1.0","-1.0","-1.0"
"Lyn.Doshi@test.com","1655564429652","1.0","1.0","-1.0"
"Lyn.Doshi@test.com","1655564458252","1.0","-1.0","-1.0"
"Manoj.Abram@test.com","1655564488433","-1.0","-1.0","-1.0"
"Manoj.Abram@test.com","1655564444109","1.0","-1.0","-1.0"
"Manoj.Abram@test.com","1655564475769","1.0","1.0","-1.0"
"Manoj.Abram@test.com","1655564469437","1.0","1.0","-1.0"
"Manoj.Abram@test.com","1655564406117","1.0","1.0","-1.0"
"Manoj.Abram@test.com","1655564434611","1.0","-1.0","-1.0"
"Manoj.Abram@test.com","1655564444109","-1.0","-1.0","-1.0"
"Manoj.Abram@test.com","1655564418781","1.0","-1.0","-1.0"
"Manoj.Abram@test.com","1655564406117","1.0","-1.0","-1.0"
"Neeraj.Davis@test.com","1655564472261","1.0","1.0","-1.0"
"Neeraj.Davis@test.com","1655564393403","1.0","1.0","-1.0"
"Neeraj.Davis@test.com","1655564417667","1.0","-1.0","-1.0"
"Neeraj.Davis@test.com","1655564454063","1.0","-1.0","-1.0"
"Neeraj.Davis@test.com","1655564393403","1.0","-1.0","-1.0"
"Sarah.Hansen@test.com","1655564363305","1.0","-1.0","-1.0"
"Sarah.Hansen@test.com","1655564413300","-1.0","1.0","-1.0"
"Sarah.Hansen@test.com","1655564369971","1.0","-1.0","-1.0"
"Sarah.Hansen@test.com","1655564413300","-1.0","-1.0","-1.0"
"Sarah.Hansen@test.com","1655564376637","1.0","-1.0","-1.0"
"Sarah.Hansen@test.com","1655564369971","1.0","1.0","-1.0"
"Sarah.Hansen@test.com","1655564366638","1.0","-1.0","-1.0"
"Sean.Jefferson@test.com","1655564414863","1.0","1.0","-1.0"
"Sean.Jefferson@test.com","1655564418229","-1.0","-1.0","-1.0"
"Sean.Jefferson@test.com","1655564465353","-1.0","-1.0","-1.0"
"Senthil.Howard@test.com","1655564424051","-1.0","-1.0","-1.0"
"Senthil.Howard@test.com","1655564404221","1.0","-1.0","-1.0"
"Senthil.Howard@test.com","1655564424051","1.0","-1.0","-1.0"
"Senthil.Howard@test.com","1655564400255","1.0","-1.0","-1.0"
"Senthil.Howard@test.com","1655564408187","1.0","1.0","-1.0"
"Senthil.Howard@test.com","1655564340765","1.0","-1.0","-1.0"
"Spencer.Jones@test.com","1655564367821","-1.0","1.0","-1.0"
"Spencer.Jones@test.com","1655564409413","1.0","-1.0","-1.0"
"Travis.Aristotle@test.com","1655563975818","1.0","1.0","-1.0"
"Travis.Aristotle@test.com","1655564031111","-1.0","-1.0","-1.0"
"Travis.Aristotle@test.com","1655563975818","1.0","-1.0","-1.0"
"Travis.Aristotle@test.com","1655564036377","1.0","1.0","-1.0"
"Travis.Aristotle@test.com","1655564015313","1.0","-1.0","-1.0"
"Trevor.Jefferson@test.com","1655564451100","-1.0","-1.0","-1.0"
"Trevor.Jefferson@test.com","1655564427403","-1.0","-1.0","-1.0"
"Trevor.Jefferson@test.com","1655564416871","-1.0","1.0","-1.0"
"Trevor.Wu@test.com","1655564467908","-1.0","1.0","-1.0"
"Trevor.Wu@test.com","1655564427516","1.0","-1.0","-1.0"
"Trevor.Wu@test.com","1655564430882","-1.0","-1.0","-1.0"
"Trevor.Wu@test.com","1655564437614","1.0","1.0","-1.0"
"Trevor.Wu@test.com","1655564393856","1.0","-1.0","-1.0"
"Trevor.Wu@test.com","1655564397222","1.0","-1.0","-1.0"
"Bobby.Wu@test.com","1655564462240","1.0","1.0","-1.0"
"Bobby.Wu@test.com","1655564508999","-1.0","-1.0","-1.0"
"Chris.Smith@test.com","1655564172489","-1.0","1.0","-1.0"
"Chris.Smith@test.com","1655564176122","-1.0","-1.0","-1.0"
"Chris.Smith@test.com","1655564099829","1.0","1.0","-1.0"
"Chris.Smith@test.com","1655564096196","1.0","1.0","-1.0"
"Christina.Harris@test.com","1655564473991","-1.0","1.0","-1.0"
"Christina.Harris@test.com","1655564482791","-1.0","-1.0","-1.0"
"Christina.Harris@test.com","1655564480591","1.0","-1.0","-1.0"
"Christina.Harris@test.com","1655564471791","-1.0","1.0","-1.0"
"Christina.Harris@test.com","1655564513591","1.0","1.0","-1.0"
"Christina.Harris@test.com","1655564454191","1.0","1.0","-1.0"
"Frank.Fibonnaci@test.com","1655564105700","-1.0","-1.0","-1.0"
"Frank.Fibonnaci@test.com","1655564143296","1.0","-1.0","-1.0"
"Frank.Fibonnaci@test.com","1655564071237","-1.0","-1.0","-1.0"
"Frank.Fibonnaci@test.com","1655564096301","-1.0","1.0","-1.0"
"Frank.Fibonnaci@test.com","1655564152695","-1.0","-1.0","-1.0"
"Frank.Fibonnaci@test.com","1655564133897","1.0","-1.0","-1.0"
"Jane.Ahmed@test.com","1655564118088","1.0","-1.0","-1.0"
"Jane.Ahmed@test.com","1655564145688","1.0","1.0","-1.0"
"Jane.Ahmed@test.com","1655564115788","-1.0","1.0","-1.0"
"Jane.Ahmed@test.com","1655564134188","1.0","1.0","-1.0"
"Jane.Ahmed@test.com","1655564145688","1.0","-1.0","-1.0"
"Jane.Ahmed@test.com","1655564104288","-1.0","-1.0","-1.0"
"Jane.Davis@test.com","1655564106936","-1.0","1.0","-1.0"
"Jane.Davis@test.com","1655564136800","1.0","-1.0","-1.0"
"Jason.Phillips@test.com","1655564496443","-1.0","1.0","-1.0"
"Jason.Phillips@test.com","1655564471113","-1.0","-1.0","-1.0"
"Jason.Phillips@test.com","1655564476179","-1.0","-1.0","-1.0"
"Jason.Phillips@test.com","1655564509108","1.0","-1.0","-1.0"
"Jerry.Jefferson@test.com","1655564138940","1.0","-1.0","-1.0"
"John.Phillips@test.com","1655564435199","-1.0","-1.0","-1.0"
"John.Phillips@test.com","1655564462030","-1.0","1.0","-1.0"
"John.Phillips@test.com","1655564393036","1.0","1.0","-1.0"
"John.Phillips@test.com","1655564389203","-1.0","1.0","-1.0"
"Lyn.Sanchez@test.com","1655564447804","-1.0","-1.0","-1.0"
"Lyn.Sanchez@test.com","1655564434139","1.0","-1.0","-1.0"
"Lyn.Sanchez@test.com","1655564436872","1.0","-1.0","-1.0"
"Lyn.Sanchez@test.com","1655564442338","1.0","-1.0","-1.0"
"Lyn.Sanchez@test.com","1655564464202","-1.0","-1.0","-1.0"
"Lyn.Sanchez@test.com","1655564404076","-1.0","1.0","-1.0"
"Lyn.Sanchez@test.com","1655564398610","1.0","1.0","-1.0"
"Santosh.Mitra@test.com","1655564472204","1.0","1.0","-1.0"
"Santosh.Mitra@test.com","1655564453073","1.0","-1.0","-1.0"
"Santosh.Mitra@test.com","1655564474937","-1.0","-1.0","-1.0"
"Santosh.Mitra@test.com","1655564477670","-1.0","1.0","-1.0"
"Santosh.Mitra@test.com","1655564455806","1.0","-1.0","-1.0"
"Santosh.Mitra@test.com","1655564414811","1.0","1.0","-1.0"
"Santosh.Mitra@test.com","1655564439408","1.0","-1.0","-1.0"
"Santosh.Mitra@test.com","1655564458539","1.0","-1.0","-1.0"
"Sean.Ahmed@test.com","1655564115036","-1.0","1.0","-1.0"
"Sean.Ahmed@test.com","1655564167298","1.0","-1.0","-1.0"
"Sean.Ahmed@test.com","1655564133701","-1.0","-1.0","-1.0"
"Sean.Ahmed@test.com","1655564174764","-1.0","-1.0","-1.0"
"Spencer.Davis@test.com","1655564473128","1.0","1.0","-1.0"
"Spencer.Davis@test.com","1655564409174","1.0","-1.0","-1.0"
"Spencer.Davis@test.com","1655564395710","1.0","-1.0","-1.0"
"Spencer.Davis@test.com","1655564399076","-1.0","-1.0","-1.0"
"Suresh.Spencer@test.com","1655564424685","1.0","-1.0","-1.0"
"Suresh.Spencer@test.com","1655564500585","-1.0","-1.0","-1.0"
"Suresh.Spencer@test.com","1655564444485","-1.0","-1.0","-1.0"
"Suresh.Spencer@test.com","1655564414785","1.0","1.0","-1.0"
"Suresh.Spencer@test.com","1655564441185","1.0","1.0","-1.0"
"Bobby.Fibonnaci@test.com","1655564446889","1.0","1.0","-1.0"
"Bobby.Fibonnaci@test.com","1655564494407","1.0","1.0","-1.0"
"Bobby.Fibonnaci@test.com","1655564455153","1.0","1.0","-1.0"
"Bobby.Fibonnaci@test.com","1655564442757","-1.0","1.0","-1.0"
"Chris.Anderson@test.com","1655564408570","-1.0","-1.0","-1.0"
"Chris.Anderson@test.com","1655564401570","-1.0","1.0","-1.0"
"Christina.Smith@test.com","1655564153190","-1.0","1.0","-1.0"
"Christina.Smith@test.com","1655564169990","-1.0","1.0","-1.0"
"Christina.Smith@test.com","1655564217590","-1.0","1.0","-1.0"
"Christina.Smith@test.com","1655564161590","1.0","-1.0","-1.0"
"Edward.Gonzalez@test.com","1655564489794","-1.0","-1.0","-1.0"
"Edward.Gonzalez@test.com","1655564466932","-1.0","1.0","-1.0"
"Edward.Gonzalez@test.com","1655564466932","1.0","-1.0","-1.0"
"Edward.Gonzalez@test.com","1655564431006","1.0","-1.0","-1.0"
"Edward.Gonzalez@test.com","1655564437538","1.0","-1.0","-1.0"
"Edward.Howard@test.com","1655564118351","-1.0","1.0","-1.0"
"Edward.Howard@test.com","1655564105687","1.0","1.0","-1.0"
"Edward.Howard@test.com","1655564112019","1.0","1.0","-1.0"
"Edward.Howard@test.com","1655564197501","1.0","1.0","-1.0"
"Edward.Howard@test.com","1655564178505","-1.0","-1.0","-1.0"
"Frank.Aristotle@test.com","1655564168400","1.0","-1.0","-1.0"
"Frank.Aristotle@test.com","1655564166200","1.0","1.0","-1.0"
"Frank.Aristotle@test.com","1655564212400","1.0","-1.0","-1.0"
"Frank.Aristotle@test.com","1655564216800","-1.0","-1.0","-1.0"
"Frank.Aristotle@test.com","1655564210200","1.0","-1.0","-1.0"
"Jacob.Jackson@test.com","1655564418101","-1.0","-1.0","-1.0"
"Jacob.Jackson@test.com","1655564454059","1.0","1.0","-1.0"
"Jacob.Jackson@test.com","1655564467889","-1.0","1.0","-1.0"
"Jacob.Jackson@test.com","1655564476187","1.0","-1.0","-1.0"
"Jacob.Jackson@test.com","1655564454059","-1.0","-1.0","-1.0"
"Jacob.Jackson@test.com","1655564487251","-1.0","-1.0","-1.0"
"Jacob.Jackson@test.com","1655564484485","-1.0","1.0","-1.0"
"Jacob.Jackson@test.com","1655564478953","-1.0","-1.0","-1.0"
"Jacob.Jackson@test.com","1655564418101","-1.0","1.0","-1.0"
"Jane.Smith@test.com","1655564095702","-1.0","1.0","-1.0"
"Jane.Smith@test.com","1655564088836","-1.0","-1.0","-1.0"
"Jane.Smith@test.com","1655564106001","1.0","1.0","-1.0"
"Jane.Smith@test.com","1655564126599","-1.0","1.0","-1.0"
"Jane.Smith@test.com","1655564088836","1.0","-1.0","-1.0"
"Jane.Smith@test.com","1655564102568","-1.0","1.0","-1.0"
"Jane.Smith@test.com","1655564123166","1.0","1.0","-1.0"
"Jane.Smith@test.com","1655564061372","1.0","-1.0","-1.0"
"Lyn.Smith@test.com","1655564182230","-1.0","1.0","-1.0"
"Lyn.Smith@test.com","1655564164268","-1.0","1.0","-1.0"
"Lyn.Smith@test.com","1655564130910","1.0","1.0","-1.0"
"Sarah.Harris@test.com","1655564148687","-1.0","1.0","-1.0"
"Sarah.Harris@test.com","1655564125825","-1.0","-1.0","-1.0"
"Sarah.Harris@test.com","1655564168283","1.0","-1.0","-1.0"
"Sarah.Harris@test.com","1655564138889","-1.0","1.0","-1.0"
"Sarah.Harris@test.com","1655564151953","1.0","-1.0","-1.0"
"Bobby.Abram@test.com","1655564185412","1.0","1.0","-1.0"
"Bobby.Abram@test.com","1655564160612","-1.0","1.0","-1.0"
"Bobby.Abram@test.com","1655564173012","-1.0","1.0","-1.0"
"Bobby.Abram@test.com","1655564132712","1.0","-1.0","-1.0"
"Craig.Jones@test.com","1655564080635","-1.0","-1.0","-1.0"
"Craig.Jones@test.com","1655564098635","-1.0","1.0","-1.0"
"Craig.Jones@test.com","1655564073435","1.0","1.0","-1.0"
"Craig.Jones@test.com","1655564167035","1.0","-1.0","-1.0"
"Craig.Jones@test.com","1655564109435","1.0","-1.0","-1.0"
"Craig.Jones@test.com","1655564095035","1.0","1.0","-1.0"
"Craig.Mitra@test.com","1655564479005","-1.0","-1.0","-1.0"
"Craig.Mitra@test.com","1655564479005","1.0","1.0","-1.0"
"Dan.Anandh@test.com","1655563983600","1.0","-1.0","-1.0"
"Dan.Anandh@test.com","1655564018700","1.0","1.0","-1.0"
"Dan.Anandh@test.com","1655563960200","1.0","1.0","-1.0"
"Dan.Anandh@test.com","1655563940700","-1.0","-1.0","-1.0"
"Dan.Anandh@test.com","1655563948500","-1.0","1.0","-1.0"
"Dan.Anandh@test.com","1655564003100","-1.0","1.0","-1.0"
"Dan.Anandh@test.com","1655563952400","-1.0","-1.0","-1.0"
"Dan.Staples@test.com","1655563989902","1.0","1.0","-1.0"
"Dan.Staples@test.com","1655564016232","-1.0","1.0","-1.0"
"Dan.Staples@test.com","1655563974104","-1.0","1.0","-1.0"
"Dan.Staples@test.com","1655563974104","-1.0","-1.0","-1.0"
"Dan.Staples@test.com","1655564003067","1.0","1.0","-1.0"
"Jane.Khatib@test.com","1655564431430","-1.0","1.0","-1.0"
"Jane.Khatib@test.com","1655564455230","-1.0","-1.0","-1.0"
"Jane.Khatib@test.com","1655564489230","1.0","-1.0","-1.0"
"Jane.Khatib@test.com","1655564421230","1.0","1.0","-1.0"
"Jane.Khatib@test.com","1655564431430","1.0","-1.0","-1.0"
"Jane.Khatib@test.com","1655564434830","1.0","-1.0","-1.0"
"Jane.Khatib@test.com","1655564411030","-1.0","-1.0","-1.0"
"Jason.Wu@test.com","1655563985586","1.0","-1.0","-1.0"
"Jason.Wu@test.com","1655563917798","-1.0","1.0","-1.0"
"Jason.Wu@test.com","1655564011948","-1.0","-1.0","-1.0"
"Jason.Wu@test.com","1655563932862","-1.0","1.0","-1.0"
"John.Anderson@test.com","1655564431756","1.0","1.0","-1.0"
"John.Anderson@test.com","1655564484956","-1.0","1.0","-1.0"
"John.Anderson@test.com","1655564416556","-1.0","1.0","-1.0"
"Sarah.Doshi@test.com","1655564210768","-1.0","-1.0","-1.0"
"Sarah.Doshi@test.com","1655564198570","1.0","1.0","-1.0"
"Sarah.Doshi@test.com","1655564161976","-1.0","1.0","-1.0"
"Sarah.Doshi@test.com","1655564208735","-1.0","1.0","-1.0"
"Sarah.Doshi@test.com","1655564202636","-1.0","1.0","-1.0"
"Sean.Sanchez@test.com","1655564454060","-1.0","-1.0","-1.0"
"Sean.Sanchez@test.com","1655564436264","-1.0","1.0","-1.0"
"Sean.Sanchez@test.com","1655564400672","-1.0","1.0","-1.0"
"Sean.Sanchez@test.com","1655564406604","-1.0","1.0","-1.0"
"Angie.Olson@test.com","1655564409954","-1.0","-1.0","-1.0"
"Angie.Olson@test.com","1655564385223","1.0","-1.0","-1.0"
"Angie.Olson@test.com","1655564434685","-1.0","-1.0","-1.0"
"Angie.Olson@test.com","1655564399355","-1.0","-1.0","-1.0"
"Angie.Olson@test.com","1655564409954","1.0","-1.0","-1.0"
"Angie.Olson@test.com","1655564477081","1.0","1.0","-1.0"
"Ashley.Clark@test.com","1655563321349","1.0","-1.0","-1.0"
"Ashley.Clark@test.com","1655563244549","-1.0","1.0","-1.0"
"Ashley.Clark@test.com","1655563292549","1.0","1.0","-1.0"
"Ashley.Clark@test.com","1655563231749","1.0","-1.0","-1.0"
"Ashley.Clark@test.com","1655563241349","1.0","-1.0","-1.0"
"Ashley.Clark@test.com","1655563276549","-1.0","-1.0","-1.0"
"Ben.Hansen@test.com","1655564185015","-1.0","-1.0","-1.0"
"Ben.Hansen@test.com","1655564154619","1.0","1.0","-1.0"
"Ben.Hansen@test.com","1655564139421","1.0","-1.0","-1.0"
"Ben.Hansen@test.com","1655564152086","-1.0","-1.0","-1.0"
"Christina.Hansen@test.com","1655564495481","-1.0","1.0","-1.0"
"Christina.Hansen@test.com","1655564478681","-1.0","1.0","-1.0"
"Christina.Hansen@test.com","1655564450681","-1.0","1.0","-1.0"
"Christina.Hansen@test.com","1655564489881","1.0","1.0","-1.0"
"Christina.Hansen@test.com","1655564433881","1.0","1.0","-1.0"
"Christina.Hansen@test.com","1655564487081","1.0","1.0","-1.0"
"Christina.Hansen@test.com","1655564467481","-1.0","-1.0","-1.0"
"Christina.Hansen@test.com","1655564489881","1.0","-1.0","-1.0"
"Christina.Hansen@test.com","1655564445081","-1.0","1.0","-1.0"
"Christina.Spencer@test.com","1655564426377","1.0","-1.0","-1.0"
"Christina.Spencer@test.com","1655564447705","-1.0","1.0","-1.0"
"Christina.Spencer@test.com","1655564471699","-1.0","-1.0","-1.0"
"Christina.Spencer@test.com","1655564461035","-1.0","-1.0","-1.0"
"Christina.Spencer@test.com","1655564426377","-1.0","-1.0","-1.0"
"Edward.Huey@test.com","1655564034348","1.0","1.0","-1.0"
"Edward.Huey@test.com","1655564032115","1.0","1.0","-1.0"
"Edward.Huey@test.com","1655564049979","-1.0","-1.0","-1.0"
"Jane.Abram@test.com","1655564410691","-1.0","1.0","-1.0"
"Jane.Abram@test.com","1655564437355","-1.0","1.0","-1.0"
"Jane.Abram@test.com","1655564397359","1.0","-1.0","-1.0"
"Jane.Abram@test.com","1655564437355","1.0","1.0","-1.0"
"Jane.Abram@test.com","1655564424023","-1.0","1.0","-1.0"
"Jane.Abram@test.com","1655564434022","-1.0","-1.0","-1.0"
"Jane.Lincoln@test.com","1655564154570","1.0","1.0","-1.0"
"Jane.Lincoln@test.com","1655564136139","-1.0","1.0","-1.0"
"Jane.Lincoln@test.com","1655564120341","-1.0","-1.0","-1.0"
"Jane.Lincoln@test.com","1655564125607","-1.0","1.0","-1.0"
"Jaya.Smith@test.com","1655564442545","-1.0","1.0","-1.0"
"Jaya.Smith@test.com","1655564488733","-1.0","-1.0","-1.0"
"Jaya.Smith@test.com","1655564468205","-1.0","1.0","-1.0"
"Jaya.Smith@test.com","1655564473337","-1.0","-1.0","-1.0"
"Jaya.Smith@test.com","1655564465639","-1.0","1.0","-1.0"
"Jerry.Lincoln@test.com","1655564481802","-1.0","-1.0","-1.0"
"Jerry.Lincoln@test.com","1655564497132","1.0","-1.0","-1.0"
"Jerry.Lincoln@test.com","1655564435812","1.0","-1.0","-1.0"
"Jerry.Mitra@test.com","1655563246034","-1.0","1.0","-1.0"
"Jerry.Mitra@test.com","1655563258034","-1.0","-1.0","-1.0"
"Jerry.Mitra@test.com","1655563276034","-1.0","-1.0","-1.0"
"Spencer.Staples@test.com","1655564493873","1.0","-1.0","-1.0"
"Spencer.Staples@test.com","1655564408773","1.0","1.0","-1.0"
"Spencer.Staples@test.com","1655564419873","-1.0","-1.0","-1.0"
"Spencer.Staples@test.com","1655564442073","1.0","-1.0","-1.0"
"Spencer.Staples@test.com","1655564497573","-1.0","1.0","-1.0"
"Spencer.Staples@test.com","1655564464273","-1.0","-1.0","-1.0"
"Spencer.Staples@test.com","1655564412473","-1.0","-1.0","-1.0"
"Chris.Davis@test.com","1655564001166","1.0","-1.0","-1.0"
"Chris.Davis@test.com","1655564005698","-1.0","1.0","-1.0"
"Chris.Davis@test.com","1655564035156","-1.0","1.0","-1.0"
"Chris.Davis@test.com","1655564007964","1.0","-1.0","-1.0"
"Chris.Fibonnaci@test.com","1655564472348","-1.0","-1.0","-1.0"
"Chris.Fibonnaci@test.com","1655564422090","-1.0","1.0","-1.0"
"Chris.Fibonnaci@test.com","1655564429822","1.0","-1.0","-1.0"
"Chris.Fibonnaci@test.com","1655564460750","1.0","1.0","-1.0"
"Chris.Fibonnaci@test.com","1655564453018","1.0","1.0","-1.0"
"Chris.Fibonnaci@test.com","1655564464616","-1.0","1.0","-1.0"
"Dan.Ahmed@test.com","1655564160361","-1.0","1.0","-1.0"
"Dan.Ahmed@test.com","1655564122598","-1.0","-1.0","-1.0"
"Dan.Ahmed@test.com","1655564143196","1.0","1.0","-1.0"
"Dan.Ahmed@test.com","1655564132897","-1.0","-1.0","-1.0"
"Dan.Ahmed@test.com","1655564194691","1.0","-1.0","-1.0"
"Dan.Ahmed@test.com","1655564201557","1.0","-1.0","-1.0"
"Dan.Ahmed@test.com","1655564204990","-1.0","-1.0","-1.0"
"Edward.Davis@test.com","1655564495459","-1.0","-1.0","-1.0"
"Edward.Davis@test.com","1655564458459","1.0","1.0","-1.0"
"Edward.Davis@test.com","1655564506559","1.0","-1.0","-1.0"
"Edward.Davis@test.com","1655564499159","-1.0","-1.0","-1.0"
"Eric.Wu@test.com","1655564076173","-1.0","-1.0","-1.0"
"Eric.Wu@test.com","1655564083639","-1.0","1.0","-1.0"
"Eric.Wu@test.com","1655564050042","-1.0","-1.0","-1.0"
"Eric.Wu@test.com","1655564068707","1.0","1.0","-1.0"
"Eric.Wu@test.com","1655564106037","-1.0","1.0","-1.0"
"Eric.Wu@test.com","1655564091105","1.0","1.0","-1.0"
"Jaya.Doshi@test.com","1655564482461","1.0","1.0","-1.0"
"Jaya.Doshi@test.com","1655564456667","-1.0","1.0","-1.0"
"Jaya.Doshi@test.com","1655564422275","1.0","1.0","-1.0"
"Jaya.Doshi@test.com","1655564462399","1.0","-1.0","-1.0"
"Jaya.Doshi@test.com","1655564422275","1.0","-1.0","-1.0"
"Jaya.Doshi@test.com","1655564496791","1.0","-1.0","-1.0"
"Jaya.Doshi@test.com","1655564450935","-1.0","1.0","-1.0"
"Jaya.Doshi@test.com","1655564428007","1.0","1.0","-1.0"
"Jaya.Jones@test.com","1655564488012","1.0","1.0","-1.0"
"Jaya.Jones@test.com","1655564432286","-1.0","-1.0","-1.0"
"Jaya.Jones@test.com","1655564452550","1.0","-1.0","-1.0"
"Jaya.Sanchez@test.com","1655564384473","1.0","-1.0","-1.0"
"Jaya.Sanchez@test.com","1655564400337","1.0","-1.0","-1.0"
"Jaya.Sanchez@test.com","1655564436031","1.0","1.0","-1.0"
"Jaya.Sanchez@test.com","1655564368609","-1.0","1.0","-1.0"
"Jaya.Sanchez@test.com","1655564400337","-1.0","1.0","-1.0"
"Jerry.Spencer@test.com","1655564453142","1.0","-1.0","-1.0"
"Liz.Davis@test.com","1655564173603","1.0","1.0","-1.0"
"Liz.Davis@test.com","1655564130340","-1.0","-1.0","-1.0"
"Liz.Davis@test.com","1655564102809","-1.0","-1.0","-1.0"
"Liz.Davis@test.com","1655564126407","1.0","1.0","-1.0"
"Neeraj.Wu@test.com","1655564406903","1.0","-1.0","-1.0"
"Neeraj.Wu@test.com","1655564449596","-1.0","1.0","-1.0"
"Neeraj.Wu@test.com","1655564417068","1.0","-1.0","-1.0"
"Santosh.Davis@test.com","1655564410539","-1.0","1.0","-1.0"
"Santosh.Davis@test.com","1655564435869","-1.0","-1.0","-1.0"
"Santosh.Davis@test.com","1655564458666","1.0","-1.0","-1.0"
"Santosh.Davis@test.com","1655564453600","1.0","-1.0","-1.0"
"Santosh.Davis@test.com","1655564440935","1.0","-1.0","-1.0"
"Santosh.Davis@test.com","1655564428270","1.0","-1.0","-1.0"
"Santosh.Davis@test.com","1655564451067","1.0","-1.0","-1.0"
"Santosh.Davis@test.com","1655564448534","-1.0","-1.0","-1.0"
"Sarah.Jackson@test.com","1655564477883","1.0","1.0","-1.0"
"Sarah.Jackson@test.com","1655564484083","-1.0","1.0","-1.0"
"Sarah.Jackson@test.com","1655564446883","-1.0","1.0","-1.0"
"Sarah.Jackson@test.com","1655564431383","1.0","-1.0","-1.0"
"Sarah.Jackson@test.com","1655564508883","1.0","1.0","-1.0"
"Senthil.Anderson@test.com","1655563911492","-1.0","-1.0","-1.0"
"Senthil.Anderson@test.com","1655563953655","-1.0","1.0","-1.0"
"Senthil.Anderson@test.com","1655563988152","-1.0","-1.0","-1.0"
"Senthil.Anderson@test.com","1655563892327","1.0","1.0","-1.0"
"Spencer.Howard@test.com","1655564401175","1.0","-1.0","-1.0"
"Spencer.Howard@test.com","1655564422505","-1.0","1.0","-1.0"
"Spencer.Howard@test.com","1655564433170","-1.0","1.0","-1.0"
"Spencer.Howard@test.com","1655564456633","1.0","1.0","-1.0"
"Suresh.Aristotle@test.com","1655564405861","-1.0","-1.0","-1.0"
"Suresh.Aristotle@test.com","1655564432624","1.0","1.0","-1.0"
"Suresh.Aristotle@test.com","1655564469119","-1.0","1.0","-1.0"
"Suresh.Aristotle@test.com","1655564437490","1.0","1.0","-1.0"
"Suresh.Aristotle@test.com","1655564439923","-1.0","1.0","-1.0"
"Suresh.Aristotle@test.com","1655564464253","1.0","-1.0","-1.0"
"Trevor.Abram@test.com","1655564474362","-1.0","1.0","-1.0"
"Trevor.Abram@test.com","1655564427862","-1.0","-1.0","-1.0"
"Trevor.Abram@test.com","1655564446462","1.0","1.0","-1.0"
"Trevor.Abram@test.com","1655564461962","-1.0","1.0","-1.0"
"Trevor.Abram@test.com","1655564483662","-1.0","-1.0","-1.0"
"Trevor.Abram@test.com","1655564424762","-1.0","1.0","-1.0"
"Ben.Jones@test.com","1655564430957","-1.0","-1.0","-1.0"
"Ben.Jones@test.com","1655564496945","1.0","-1.0","-1.0"
"Ben.Jones@test.com","1655564460285","-1.0","-1.0","-1.0"
"Ben.Jones@test.com","1655564456619","-1.0","1.0","-1.0"
"Ben.Jones@test.com","1655564434623","1.0","-1.0","-1.0"
"Ben.Jones@test.com","1655564496945","-1.0","-1.0","-1.0"
"Chris.Clark@test.com","1655564433320","-1.0","-1.0","-1.0"
"Chris.Howard@test.com","1655564417586","1.0","-1.0","-1.0"
"Chris.Howard@test.com","1655564474038","-1.0","-1.0","-1.0"
"Chris.Howard@test.com","1655564422718","1.0","1.0","-1.0"
