"user","timestamp","x","y","z"
"Jaya.Jackson@test.com","1655564471569","1.0","1.0","-1.0"
"Jaya.Jackson@test.com","1655564473735","1.0","0.0","-1.0"
"Jaya.Jackson@test.com","1655564484565","1.0","-1.0","-1.0"
"Jaya.Jackson@test.com","1655564480233","-1.0","-1.0","0.0"
"Jaya.Jackson@test.com","1655564465071","1.0","-1.0","0.0"
"Jaya.Jackson@test.com","1655564491063","-1.0","0.0","-1.0"
"Jaya.Jackson@test.com","1655564469403","1.0","-1.0","-1.0"
"Jaya.Jackson@test.com","1655564478067","0.0","0.0","0.0"
"Santosh.Anandh@test.com","1655564420031","-1.0","1.0","0.0"
"Santosh.Anandh@test.com","1655564491419","-1.0","-1.0","0.0"
"Santosh.Anandh@test.com","1655564443827","1.0","0.0","0.0"
"Santosh.Anandh@test.com","1655564412099","-1.0","-1.0","-1.0"
"Santosh.Anandh@test.com","1655564515215","1.0","-1.0","-1.0"
"Santosh.Anandh@test.com","1655564479521","1.0","-1.0","0.0"
"Santosh.Anandh@test.com","1655564511249","1.0","0.0","0.0"
"Santosh.Anandh@test.com","1655564487453","-1.0","-1.0","-1.0"
"Santosh.Anandh@test.com","1655564427963","1.0","-1.0","0.0"
"Santosh.Anandh@test.com","1655564511249","0.0","0.0","-1.0"
"Santosh.Anandh@test.com","1655564416065","-1.0","-1.0","0.0"
"Santosh.Anandh@test.com","1655564420031","-1.0","-1.0","0.0"
"Santosh.Anandh@test.com","1655564404167","0.0","0.0","0.0"
"Santosh.Anandh@test.com","1655564499351","1.0","1.0","0.0"
"Santosh.Anandh@test.com","1655564499351","-1.0","0.0","-1.0"
"Santosh.Anandh@test.com","1655564507283","-1.0","-1.0","0.0"
"Santosh.Anandh@test.com","1655564467623","0.0","1.0","0.0"
"Santosh.Anandh@test.com","1655564507283","-1.0","-1.0","-1.0"
"Santosh.Anandh@test.com","1655564400201","0.0","0.0","-1.0"
"Santosh.Anandh@test.com","1655564416065","0.0","-1.0","-1.0"
"Santosh.Anandh@test.com","1655564455725","1.0","-1.0","-1.0"
"Santosh.Anandh@test.com","1655564427963","1.0","1.0","0.0"
"Santosh.Anandh@test.com","1655564439861","1.0","-1.0","-1.0"
"Santosh.Anandh@test.com","1655564503317","-1.0","1.0","0.0"
"Sarah.Fibonnaci@test.com","1655564430696","-1.0","1.0","0.0"
"Sarah.Fibonnaci@test.com","1655564428196","-1.0","0.0","0.0"
"Sarah.Fibonnaci@test.com","1655564455696","0.0","-1.0","-1.0"
"Sarah.Fibonnaci@test.com","1655564458196","0.0","-1.0","0.0"
"Sarah.Fibonnaci@test.com","1655564403196","0.0","-1.0","-1.0"
"Sarah.Fibonnaci@test.com","1655564440696","-1.0","-1.0","-1.0"
"Sarah.Fibonnaci@test.com","1655564420696","0.0","-1.0","-1.0"
"Sarah.Fibonnaci@test.com","1655564428196","1.0","1.0","-1.0"
"Sarah.Fibonnaci@test.com","1655564408196","1.0","1.0","0.0"
"Sarah.Fibonnaci@test.com","1655564415696","0.0","-1.0","-1.0"
"Sarah.Fibonnaci@test.com","1655564415696","0.0","1.0","0.0"
"Sarah.Fibonnaci@test.com","1655564460696","0.0","-1.0","0.0"
"Sarah.Fibonnaci@test.com","1655564445696","0.0","0.0","-1.0"
"Sarah.Fibonnaci@test.com","1655564465696","-1.0","-1.0","0.0"
"Sarah.Fibonnaci@test.com","1655564430696","0.0","-1.0","-1.0"
"Sarah.Fibonnaci@test.com","1655564420696","0.0","1.0","0.0"
"Sarah.Fibonnaci@test.com","1655564445696","0.0","-1.0","-1.0"
"Sarah.Fibonnaci@test.com","1655564453196","1.0","1.0","0.0"
"Sarah.Fibonnaci@test.com","1655564430696","0.0","1.0","0.0"
"Sarah.Fibonnaci@test.com","1655564425696","-1.0","1.0","-1.0"
"Sarah.Fibonnaci@test.com","1655564473196","1.0","-1.0","-1.0"
"Sean.Jackson@test.com","1655564509135","0.0","0.0","0.0"
"Sean.Jackson@test.com","1655564465735","1.0","1.0","0.0"
"Sean.Jackson@test.com","1655564459535","-1.0","1.0","-1.0"
"Sean.Jackson@test.com","1655564431635","-1.0","-1.0","0.0"
"Sean.Jackson@test.com","1655564496735","1.0","0.0","-1.0"
"Sean.Jackson@test.com","1655564447135","-1.0","1.0","0.0"
"Sean.Jackson@test.com","1655564468835","1.0","-1.0","0.0"
"Sean.Jackson@test.com","1655564422335","-1.0","0.0","-1.0"
"Sean.Jackson@test.com","1655564481235","-1.0","-1.0","0.0"
"Sean.Jackson@test.com","1655564456435","1.0","0.0","0.0"
"Sean.Jackson@test.com","1655564499835","1.0","-1.0","0.0"
"Sean.Jackson@test.com","1655564447135","0.0","0.0","-1.0"
"Sean.Jackson@test.com","1655564440935","-1.0","1.0","0.0"
"Sean.Jackson@test.com","1655564425435","1.0","1.0","0.0"
"Sean.Jackson@test.com","1655564493635","1.0","1.0","-1.0"
"Sean.Jackson@test.com","1655564509135","0.0","-1.0","-1.0"
"Sean.Jackson@test.com","1655564459535","-1.0","0.0","-1.0"
"Sean.Jackson@test.com","1655564428535","0.0","1.0","-1.0"
"Sean.Jackson@test.com","1655564471935","-1.0","0.0","0.0"
"Sean.Jackson@test.com","1655564478135","1.0","0.0","-1.0"
"Sean.Jackson@test.com","1655564434735","0.0","1.0","-1.0"
"Sean.Jackson@test.com","1655564484335","-1.0","0.0","0.0"
"Sean.Jackson@test.com","1655564487435","1.0","0.0","0.0"
"Travis.Anderson@test.com","1655564459605","-1.0","0.0","-1.0"
"Travis.Anderson@test.com","1655564474935","0.0","1.0","0.0"
"Travis.Anderson@test.com","1655564481067","0.0","0.0","0.0"
"Travis.Anderson@test.com","1655564468803","-1.0","-1.0","0.0"
"Travis.Anderson@test.com","1655564502529","-1.0","0.0","-1.0"
"Travis.Anderson@test.com","1655564478001","-1.0","1.0","-1.0"
"Travis.Anderson@test.com","1655564435077","-1.0","1.0","0.0"
"Travis.Anderson@test.com","1655564502529","0.0","1.0","-1.0"
"Travis.Anderson@test.com","1655564493331","-1.0","-1.0","0.0"
"Travis.Anderson@test.com","1655564493331","0.0","-1.0","0.0"
"Travis.Anderson@test.com","1655564465737","0.0","0.0","0.0"
"Travis.Anderson@test.com","1655564425879","1.0","-1.0","-1.0"
"Travis.Anderson@test.com","1655564484133","-1.0","1.0","-1.0"
"Travis.Anderson@test.com","1655564441209","0.0","0.0","0.0"
"Travis.Anderson@test.com","1655564447341","-1.0","0.0","0.0"
"Travis.Anderson@test.com","1655564438143","1.0","1.0","-1.0"
"Travis.Anderson@test.com","1655564462671","1.0","-1.0","0.0"
"Travis.Anderson@test.com","1655564468803","1.0","1.0","0.0"
"Travis.Anderson@test.com","1655564462671","0.0","-1.0","-1.0"
"Travis.Anderson@test.com","1655564490265","1.0","1.0","0.0"
"Travis.Anderson@test.com","1655564468803","1.0","-1.0","0.0"
"Travis.Anderson@test.com","1655564435077","0.0","1.0","0.0"
"Travis.Anderson@test.com","1655564432011","0.0","-1.0","-1.0"
"Travis.Anderson@test.com","1655564508661","0.0","-1.0","0.0"
"Travis.Anderson@test.com","1655564502529","1.0","-1.0","0.0"
"Travis.Anderson@test.com","1655564511727","1.0","0.0","-1.0"
"Travis.Anderson@test.com","1655564459605","0.0","-1.0","0.0"
"Travis.Anderson@test.com","1655564447341","-1.0","-1.0","-1.0"
"Travis.Anderson@test.com","1655564450407","0.0","0.0","0.0"
"Travis.Anderson@test.com","1655564456539","-1.0","0.0","-1.0"
"Travis.Anderson@test.com","1655564453473","1.0","0.0","0.0"
"Travis.Anderson@test.com","1655564496397","0.0","0.0","-1.0"
"Travis.Wu@test.com","1655564134955","-1.0","1.0","-1.0"
"Travis.Wu@test.com","1655564139887","-1.0","-1.0","0.0"
"Travis.Wu@test.com","1655564130023","-1.0","-1.0","-1.0"
"Travis.Wu@test.com","1655564149751","1.0","-1.0","0.0"
"Travis.Wu@test.com","1655564125091","-1.0","1.0","0.0"
"Travis.Wu@test.com","1655564110295","-1.0","1.0","0.0"
"Travis.Wu@test.com","1655564120159","1.0","0.0","-1.0"
"Travis.Wu@test.com","1655564142353","-1.0","0.0","0.0"
"Travis.Wu@test.com","1655564167013","1.0","0.0","-1.0"
"Travis.Wu@test.com","1655564181809","1.0","0.0","0.0"
"Travis.Wu@test.com","1655564176877","1.0","-1.0","0.0"
"Travis.Wu@test.com","1655564164547","-1.0","0.0","-1.0"
"Travis.Wu@test.com","1655564164547","-1.0","-1.0","-1.0"
"Travis.Wu@test.com","1655564117693","1.0","0.0","-1.0"
"Trevor.Habschied@test.com","1655564396367","0.0","0.0","-1.0"
"Trevor.Habschied@test.com","1655564373967","-1.0","0.0","0.0"
"Trevor.Habschied@test.com","1655564386767","0.0","-1.0","0.0"
"Trevor.Habschied@test.com","1655564428367","0.0","1.0","0.0"
"Trevor.Habschied@test.com","1655564399567","0.0","1.0","-1.0"
"Trevor.Habschied@test.com","1655564383567","-1.0","0.0","-1.0"
"Trevor.Habschied@test.com","1655564444367","-1.0","1.0","0.0"
"Trevor.Habschied@test.com","1655564409167","1.0","0.0","-1.0"
"Trevor.Habschied@test.com","1655564389967","1.0","1.0","-1.0"
"Trevor.Habschied@test.com","1655564431567","0.0","1.0","0.0"
"Trevor.Habschied@test.com","1655564402767","0.0","0.0","0.0"
"Trevor.Habschied@test.com","1655564405967","0.0","0.0","0.0"
"Trevor.Habschied@test.com","1655564405967","-1.0","-1.0","-1.0"
"Trevor.Habschied@test.com","1655564412367","1.0","1.0","0.0"
"Trevor.Habschied@test.com","1655564399567","0.0","-1.0","0.0"
"Trevor.Habschied@test.com","1655564367567","-1.0","0.0","-1.0"
"Trevor.Habschied@test.com","1655564389967","0.0","-1.0","-1.0"
"Trevor.Habschied@test.com","1655564364367","-1.0","0.0","-1.0"
"Trevor.Habschied@test.com","1655564431567","1.0","0.0","-1.0"
"Trevor.Habschied@test.com","1655564421967","1.0","1.0","-1.0"
"Angie.Harris@test.com","1655564425630","1.0","1.0","0.0"
"Angie.Harris@test.com","1655564416966","0.0","-1.0","-1.0"
"Angie.Harris@test.com","1655564458120","0.0","1.0","-1.0"
"Angie.Harris@test.com","1655564451622","0.0","0.0","0.0"
"Angie.Harris@test.com","1655564434294","-1.0","-1.0","-1.0"
"Angie.Harris@test.com","1655564464618","-1.0","-1.0","0.0"
"Angie.Harris@test.com","1655564442958","-1.0","1.0","-1.0"
"Angie.Harris@test.com","1655564462452","-1.0","0.0","0.0"
"Angie.Harris@test.com","1655564421298","1.0","-1.0","-1.0"
"Angie.Harris@test.com","1655564455954","-1.0","0.0","-1.0"
"Angie.Harris@test.com","1655564410468","-1.0","0.0","0.0"
"Angie.Harris@test.com","1655564466784","0.0","0.0","-1.0"
"Angie.Harris@test.com","1655564427796","0.0","1.0","-1.0"
"Angie.Harris@test.com","1655564421298","0.0","-1.0","0.0"
"Angie.Harris@test.com","1655564414800","0.0","1.0","0.0"
"Angie.Harris@test.com","1655564419132","-1.0","-1.0","0.0"
"Angie.Harris@test.com","1655564410468","0.0","0.0","-1.0"
"Angie.Harris@test.com","1655564449456","-1.0","0.0","-1.0"
"Ashley.Clayton@test.com","1655564468838","0.0","0.0","-1.0"
"Ashley.Clayton@test.com","1655564491032","1.0","0.0","0.0"
"Ashley.Clayton@test.com","1655564468838","-1.0","0.0","-1.0"
"Ashley.Clayton@test.com","1655564491032","-1.0","0.0","0.0"
"Ashley.Clayton@test.com","1655564503362","0.0","0.0","-1.0"
"Ashley.Clayton@test.com","1655564508294","1.0","-1.0","0.0"
"Ashley.Clayton@test.com","1655564510760","0.0","0.0","0.0"
"Ashley.Clayton@test.com","1655564483634","0.0","-1.0","-1.0"
"Ashley.Clayton@test.com","1655564486100","-1.0","-1.0","-1.0"
"Ashley.Clayton@test.com","1655564498430","1.0","1.0","-1.0"
"Ashley.Clayton@test.com","1655564444178","-1.0","1.0","0.0"
"Ashley.Clayton@test.com","1655564444178","1.0","0.0","0.0"
"Ashley.Clayton@test.com","1655564446644","1.0","0.0","0.0"
"Ashley.Clayton@test.com","1655564505828","-1.0","-1.0","-1.0"
"Ashley.Clayton@test.com","1655564476236","0.0","-1.0","0.0"
"Ashley.Clayton@test.com","1655564451576","1.0","1.0","0.0"
"Ashley.Clayton@test.com","1655564513226","1.0","1.0","-1.0"
"Ashley.Clayton@test.com","1655564461440","-1.0","0.0","-1.0"
"Ashley.Clayton@test.com","1655564471304","-1.0","1.0","-1.0"
"Ashley.Clayton@test.com","1655564493498","-1.0","1.0","-1.0"
"Ashley.Clayton@test.com","1655564503362","-1.0","0.0","0.0"
"Ashley.Clayton@test.com","1655564441712","1.0","0.0","-1.0"
"Ashley.Clayton@test.com","1655564441712","0.0","0.0","0.0"
"Bobby.Anandh@test.com","1655563957717","0.0","1.0","-1.0"
"Bobby.Anandh@test.com","1655564011539","1.0","0.0","0.0"
"Bobby.Anandh@test.com","1655563976713","-1.0","-1.0","-1.0"
"Bobby.Anandh@test.com","1655563957717","1.0","0.0","0.0"
"Bobby.Anandh@test.com","1655564030535","-1.0","1.0","0.0"
"Bobby.Anandh@test.com","1655564014705","-1.0","-1.0","0.0"
"Bobby.Anandh@test.com","1655564002041","0.0","-1.0","0.0"
"Bobby.Anandh@test.com","1655564036867","0.0","1.0","-1.0"
"Bobby.Anandh@test.com","1655564033701","1.0","-1.0","-1.0"
"Bobby.Anandh@test.com","1655563967215","0.0","0.0","0.0"
"Bobby.Anandh@test.com","1655563967215","1.0","0.0","0.0"
"Bobby.Anandh@test.com","1655563998875","1.0","0.0","-1.0"
"Bobby.Anandh@test.com","1655563948219","0.0","-1.0","0.0"
"Bobby.Anandh@test.com","1655563960883","0.0","-1.0","-1.0"
"Bobby.Anandh@test.com","1655564030535","-1.0","-1.0","-1.0"
"Bobby.Anandh@test.com","1655563983045","1.0","1.0","-1.0"
"Bobby.Anandh@test.com","1655564021037","-1.0","1.0","0.0"
"Bobby.Anandh@test.com","1655564017871","0.0","-1.0","-1.0"
"Bobby.Anandh@test.com","1655563964049","-1.0","0.0","0.0"
"Bobby.Anandh@test.com","1655564014705","0.0","-1.0","0.0"
"Bobby.Anandh@test.com","1655564017871","1.0","1.0","0.0"
"Bobby.Anandh@test.com","1655564027369","-1.0","0.0","0.0"
"Bobby.Anandh@test.com","1655563995709","-1.0","0.0","0.0"
"Bobby.Lincoln@test.com","1655564411471","1.0","-1.0","0.0"
"Bobby.Lincoln@test.com","1655564399739","1.0","1.0","-1.0"
"Bobby.Lincoln@test.com","1655564467198","1.0","0.0","-1.0"
"Bobby.Lincoln@test.com","1655564437868","-1.0","0.0","-1.0"
"Bobby.Lincoln@test.com","1655564461332","1.0","1.0","0.0"
"Bobby.Lincoln@test.com","1655564470131","1.0","0.0","-1.0"
"Bobby.Lincoln@test.com","1655564458399","-1.0","0.0","0.0"
"Bobby.Lincoln@test.com","1655564390940","1.0","1.0","0.0"
"Bobby.Lincoln@test.com","1655564426136","0.0","-1.0","0.0"
"Bobby.Lincoln@test.com","1655564467198","-1.0","1.0","0.0"
"Bobby.Lincoln@test.com","1655564393873","1.0","1.0","-1.0"
"Bobby.Lincoln@test.com","1655564449600","-1.0","-1.0","0.0"
"Bobby.Lincoln@test.com","1655564390940","-1.0","0.0","0.0"
"Bobby.Lincoln@test.com","1655564393873","0.0","0.0","0.0"
"Bobby.Lincoln@test.com","1655564411471","0.0","-1.0","0.0"
"Bobby.Lincoln@test.com","1655564443734","-1.0","0.0","-1.0"
"Bobby.Lincoln@test.com","1655564405605","1.0","-1.0","0.0"
"Bobby.Lincoln@test.com","1655564429069","0.0","1.0","0.0"
"Bobby.Lincoln@test.com","1655564446667","-1.0","1.0","-1.0"
"Bobby.Lincoln@test.com","1655564440801","-1.0","0.0","0.0"
"Bobby.Lincoln@test.com","1655564446667","0.0","0.0","-1.0"
"Bobby.Lincoln@test.com","1655564405605","0.0","1.0","-1.0"
"Bobby.Lincoln@test.com","1655564452533","0.0","-1.0","0.0"
"Bobby.Lincoln@test.com","1655564429069","-1.0","-1.0","-1.0"
"Bobby.Lincoln@test.com","1655564411471","-1.0","0.0","-1.0"
"Christina.Jefferson@test.com","1655564502436","0.0","1.0","0.0"
"Christina.Jefferson@test.com","1655564502436","-1.0","-1.0","-1.0"
"Christina.Jefferson@test.com","1655564454436","-1.0","1.0","-1.0"
"Christina.Jefferson@test.com","1655564466436","0.0","1.0","0.0"
"Christina.Jefferson@test.com","1655564499436","1.0","0.0","0.0"
"Christina.Jefferson@test.com","1655564514436","0.0","1.0","0.0"
"Christina.Jefferson@test.com","1655564499436","-1.0","0.0","-1.0"
"Christina.Jefferson@test.com","1655564457436","-1.0","0.0","0.0"
"Christina.Jefferson@test.com","1655564445436","0.0","-1.0","-1.0"
"Christina.Jefferson@test.com","1655564472436","1.0","0.0","0.0"
"Christina.Jefferson@test.com","1655564436436","-1.0","-1.0","0.0"
"Christina.Jefferson@test.com","1655564508436","0.0","0.0","0.0"
"Christina.Jefferson@test.com","1655564511436","1.0","1.0","-1.0"
"Christina.Jefferson@test.com","1655564436436","-1.0","-1.0","-1.0"
"Christina.Jefferson@test.com","1655564517436","-1.0","-1.0","-1.0"
"Christina.Jefferson@test.com","1655564469436","0.0","-1.0","0.0"
"Christina.Jefferson@test.com","1655564493436","1.0","-1.0","0.0"
"Christina.Jefferson@test.com","1655564469436","0.0","-1.0","-1.0"
"Christina.Jefferson@test.com","1655564514436","-1.0","1.0","-1.0"
"Christina.Jefferson@test.com","1655564460436","1.0","1.0","0.0"
"Christina.Jefferson@test.com","1655564517436","1.0","0.0","-1.0"
"Christina.Jefferson@test.com","1655564442436","-1.0","-1.0","0.0"
"Danny.Clayton@test.com","1655564509040","-1.0","-1.0","-1.0"
"Danny.Clayton@test.com","1655564461540","-1.0","-1.0","0.0"
"Danny.Clayton@test.com","1655564491540","0.0","1.0","0.0"
"Danny.Clayton@test.com","1655564464040","0.0","0.0","-1.0"
"Danny.Clayton@test.com","1655564499040","-1.0","0.0","0.0"
"Danny.Clayton@test.com","1655564491540","1.0","-1.0","-1.0"
"Danny.Clayton@test.com","1655564461540","0.0","0.0","0.0"
"Danny.Clayton@test.com","1655564471540","-1.0","-1.0","0.0"
"Danny.Clayton@test.com","1655564509040","1.0","1.0","0.0"
"Danny.Clayton@test.com","1655564464040","-1.0","0.0","0.0"
"Danny.Clayton@test.com","1655564499040","-1.0","-1.0","0.0"
"Danny.Clayton@test.com","1655564479040","1.0","1.0","0.0"
"Danny.Clayton@test.com","1655564484040","1.0","-1.0","-1.0"
"Danny.Clayton@test.com","1655564451540","-1.0","-1.0","0.0"
"Danny.Clayton@test.com","1655564494040","0.0","1.0","-1.0"
"Danny.Clayton@test.com","1655564479040","-1.0","0.0","0.0"
"Danny.Clayton@test.com","1655564511540","0.0","1.0","-1.0"
"Danny.Clayton@test.com","1655564514040","1.0","1.0","0.0"
"Danny.Clayton@test.com","1655564514040","1.0","-1.0","-1.0"
"Danny.Clayton@test.com","1655564466540","1.0","-1.0","0.0"
"Eric.Doshi@test.com","1655564361346","-1.0","-1.0","0.0"
"Eric.Doshi@test.com","1655564376278","1.0","0.0","-1.0"
"Eric.Doshi@test.com","1655564387477","0.0","-1.0","-1.0"
"Eric.Doshi@test.com","1655564398676","0.0","1.0","0.0"
"Eric.Doshi@test.com","1655564458404","1.0","-1.0","-1.0"
"Eric.Doshi@test.com","1655564357613","-1.0","-1.0","0.0"
"Eric.Doshi@test.com","1655564450938","0.0","0.0","-1.0"
"Eric.Doshi@test.com","1655564443472","1.0","1.0","0.0"
"Eric.Doshi@test.com","1655564424807","0.0","1.0","0.0"
"Eric.Doshi@test.com","1655564409875","-1.0","1.0","0.0"
"Eric.Doshi@test.com","1655564357613","1.0","1.0","0.0"
"Eric.Doshi@test.com","1655564447205","1.0","-1.0","-1.0"
"Eric.Doshi@test.com","1655564428540","0.0","-1.0","0.0"
"Eric.Doshi@test.com","1655564432273","1.0","1.0","-1.0"
"Eric.Doshi@test.com","1655564394943","0.0","1.0","-1.0"
"Eric.Doshi@test.com","1655564439739","-1.0","-1.0","0.0"
"Eric.Doshi@test.com","1655564428540","0.0","1.0","-1.0"
"Eric.Doshi@test.com","1655564380011","1.0","1.0","-1.0"
"Eric.Doshi@test.com","1655564391210","-1.0","1.0","0.0"
"Eric.Doshi@test.com","1655564436006","0.0","1.0","0.0"
"Jason.Jefferson@test.com","1655564476417","-1.0","0.0","-1.0"
"Jason.Jefferson@test.com","1655564447955","-1.0","0.0","-1.0"
"Jason.Jefferson@test.com","1655564458120","-1.0","-1.0","-1.0"
"Jason.Jefferson@test.com","1655564466252","-1.0","1.0","-1.0"
"Jason.Jefferson@test.com","1655564452021","0.0","1.0","0.0"
"Jason.Jefferson@test.com","1655564468285","1.0","1.0","-1.0"
"Jason.Jefferson@test.com","1655564456087","0.0","1.0","-1.0"
"Jason.Jefferson@test.com","1655564445922","-1.0","-1.0","-1.0"
"Jason.Jefferson@test.com","1655564429658","0.0","0.0","0.0"
"Jason.Jefferson@test.com","1655564464219","1.0","-1.0","0.0"
"Jason.Jefferson@test.com","1655564460153","-1.0","1.0","-1.0"
"Jason.Jefferson@test.com","1655564427625","1.0","-1.0","-1.0"
"Jason.Jefferson@test.com","1655564437790","-1.0","-1.0","0.0"
"Jason.Jefferson@test.com","1655564449988","0.0","0.0","0.0"
"Jason.Jefferson@test.com","1655564443889","0.0","0.0","0.0"
"Jason.Jefferson@test.com","1655564460153","1.0","1.0","-1.0"
"Jason.Jefferson@test.com","1655564472351","-1.0","1.0","0.0"
"Jason.Jefferson@test.com","1655564439823","1.0","-1.0","0.0"
"Jason.Jefferson@test.com","1655564449988","-1.0","-1.0","0.0"
"Jason.Jefferson@test.com","1655564425592","1.0","0.0","-1.0"
"Jason.Jefferson@test.com","1655564470318","1.0","-1.0","0.0"
"Jason.Jefferson@test.com","1655564458120","0.0","-1.0","0.0"
"Jason.Jefferson@test.com","1655564421526","-1.0","1.0","-1.0"
"Jason.Jefferson@test.com","1655564447955","0.0","0.0","0.0"
"Jason.Jefferson@test.com","1655564464219","1.0","0.0","-1.0"
"Jason.Jefferson@test.com","1655564458120","1.0","1.0","-1.0"
"Jason.Jefferson@test.com","1655564474384","1.0","-1.0","-1.0"
"Jason.Jefferson@test.com","1655564425592","1.0","0.0","0.0"
"Jason.Jefferson@test.com","1655564443889","0.0","1.0","-1.0"
"Jason.Jefferson@test.com","1655564431691","1.0","0.0","0.0"
"Jason.Jefferson@test.com","1655564474384","-1.0","1.0","-1.0"
"Jason.Jefferson@test.com","1655564435757","0.0","0.0","-1.0"
"Jason.Jefferson@test.com","1655564466252","1.0","-1.0","0.0"
"Jason.Jefferson@test.com","1655564454054","-1.0","1.0","-1.0"
"Jerry.Staples@test.com","1655564489726","0.0","0.0","0.0"
"Jerry.Staples@test.com","1655564429726","-1.0","1.0","0.0"
"Jerry.Staples@test.com","1655564450726","-1.0","-1.0","-1.0"
"Jerry.Staples@test.com","1655564498726","1.0","0.0","-1.0"
"Jerry.Staples@test.com","1655564435726","1.0","1.0","0.0"
"Jerry.Staples@test.com","1655564486726","1.0","1.0","-1.0"
"Jerry.Staples@test.com","1655564471726","-1.0","1.0","-1.0"
"Jerry.Staples@test.com","1655564456726","-1.0","1.0","0.0"
"Jerry.Staples@test.com","1655564456726","0.0","-1.0","0.0"
"Jerry.Staples@test.com","1655564477726","1.0","1.0","-1.0"
"Jerry.Staples@test.com","1655564450726","1.0","0.0","0.0"
"Jerry.Staples@test.com","1655564501726","1.0","0.0","-1.0"
"Jerry.Staples@test.com","1655564447726","1.0","-1.0","0.0"
"Jerry.Staples@test.com","1655564423726","-1.0","-1.0","0.0"
"Jerry.Staples@test.com","1655564477726","1.0","1.0","0.0"
"Jerry.Staples@test.com","1655564426726","1.0","-1.0","-1.0"
"Jerry.Staples@test.com","1655564459726","0.0","-1.0","0.0"
"Lyn.Jones@test.com","1655564513337","1.0","-1.0","-1.0"
"Lyn.Jones@test.com","1655564494437","0.0","1.0","-1.0"
"Lyn.Jones@test.com","1655564489037","-1.0","0.0","-1.0"
"Lyn.Jones@test.com","1655564467437","1.0","0.0","0.0"
"Lyn.Jones@test.com","1655564467437","0.0","1.0","0.0"
"Lyn.Jones@test.com","1655564459337","1.0","-1.0","0.0"
"Lyn.Jones@test.com","1655564440437","-1.0","0.0","0.0"
"Lyn.Jones@test.com","1655564510637","-1.0","-1.0","0.0"
"Lyn.Jones@test.com","1655564445837","1.0","0.0","0.0"
"Lyn.Jones@test.com","1655564478237","-1.0","1.0","-1.0"
"Lyn.Jones@test.com","1655564491737","-1.0","0.0","0.0"
"Lyn.Jones@test.com","1655564453937","-1.0","-1.0","0.0"
"Lyn.Jones@test.com","1655564478237","1.0","-1.0","0.0"
"Lyn.Jones@test.com","1655564464737","0.0","1.0","0.0"
"Lyn.Jones@test.com","1655564472837","-1.0","1.0","-1.0"
"Lyn.Jones@test.com","1655564489037","0.0","1.0","-1.0"
"Lyn.Jones@test.com","1655564462037","1.0","1.0","0.0"
"Lyn.Jones@test.com","1655564486337","0.0","1.0","-1.0"
"Lyn.Jones@test.com","1655564472837","1.0","1.0","0.0"
"Lyn.Jones@test.com","1655564502537","1.0","1.0","-1.0"
"Lyn.Jones@test.com","1655564440437","1.0","-1.0","-1.0"
"Lyn.Jones@test.com","1655564462037","0.0","0.0","0.0"
"Lyn.Jones@test.com","1655564486337","-1.0","0.0","-1.0"
"Lyn.Jones@test.com","1655564456637","0.0","-1.0","0.0"
"Lyn.Jones@test.com","1655564445837","1.0","-1.0","-1.0"
"Lyn.Jones@test.com","1655564448537","1.0","0.0","0.0"
"Lyn.Jones@test.com","1655564475537","1.0","1.0","0.0"
"Lyn.Jones@test.com","1655564467437","-1.0","-1.0","-1.0"
"Lyn.Jones@test.com","1655564494437","0.0","-1.0","-1.0"
"Lyn.Jones@test.com","1655564483637","-1.0","1.0","0.0"
"Lyn.Jones@test.com","1655564516037","-1.0","1.0","0.0"
"Lyn.Jones@test.com","1655564505237","0.0","1.0","0.0"
"Lyn.Jones@test.com","1655564443137","1.0","1.0","-1.0"
"Senthil.Huey@test.com","1655564445748","1.0","0.0","-1.0"
"Senthil.Huey@test.com","1655564445748","-1.0","-1.0","0.0"
"Senthil.Huey@test.com","1655564422020","1.0","0.0","-1.0"
"Senthil.Huey@test.com","1655564422020","1.0","1.0","-1.0"
"Senthil.Huey@test.com","1655564502102","1.0","0.0","0.0"
"Senthil.Huey@test.com","1655564499136","0.0","0.0","-1.0"
"Senthil.Huey@test.com","1655564433884","1.0","0.0","-1.0"
"Senthil.Huey@test.com","1655564439816","0.0","-1.0","0.0"
"Senthil.Huey@test.com","1655564457612","-1.0","1.0","-1.0"
"Senthil.Huey@test.com","1655564490238","1.0","0.0","-1.0"
"Senthil.Huey@test.com","1655564419054","-1.0","-1.0","-1.0"
"Senthil.Huey@test.com","1655564493204","-1.0","0.0","0.0"
"Senthil.Huey@test.com","1655564454646","1.0","1.0","-1.0"
"Senthil.Huey@test.com","1655564460578","-1.0","1.0","0.0"
"Senthil.Huey@test.com","1655564487272","0.0","1.0","0.0"
"Senthil.Huey@test.com","1655564436850","0.0","0.0","-1.0"
"Senthil.Huey@test.com","1655564487272","-1.0","-1.0","-1.0"
"Senthil.Huey@test.com","1655564484306","0.0","1.0","0.0"
"Senthil.Huey@test.com","1655564502102","0.0","1.0","0.0"
"Senthil.Huey@test.com","1655564427952","1.0","0.0","-1.0"
"Senthil.Huey@test.com","1655564499136","0.0","0.0","0.0"
"Senthil.Huey@test.com","1655564430918","0.0","0.0","-1.0"
"Senthil.Huey@test.com","1655564422020","-1.0","-1.0","-1.0"
"Suresh.Howard@test.com","1655564107584","-1.0","0.0","0.0"
